raceId,driverId,year,constructorId,grid,position,win,pole,pit_stop_count,pit_stop_binary
898,813,2013,3,18,17,0,0,1,0
898,814,2013,10,12,16,0,0,2,0
898,815,2013,1,7,7,0,0,1,0
898,817,2013,5,11,11,0,0,1,0
898,818,2013,5,16,12,0,0,1,0
898,819,2013,207,21,20,0,0,2,0
898,820,2013,206,22,21,0,0,2,0
898,821,2013,15,10,14,0,0,2,0
898,822,2013,3,9,8,0,0,1,0
898,823,2013,207,19,19,0,0,1,0
898,824,2013,206,20,18,0,0,1,0
899,1,2013,131,5,9,0,0,3,1
899,3,2013,131,2,5,0,0,2,0
899,4,2013,6,3,3,0,0,2,0
899,5,2013,208,11,14,0,0,2,0
899,13,2013,6,9,7,0,0,3,1
899,16,2013,10,16,13,0,0,3,1
899,17,2013,9,4,2,0,0,2,0
899,18,2013,1,15,4,0,0,2,0
899,20,2013,9,1,1,1,1,2,0
899,154,2013,208,6,22,0,0,0,0
899,807,2013,15,10,8,0,0,2,0
899,813,2013,3,17,16,0,0,2,0
899,814,2013,10,12,11,0,0,2,0
899,815,2013,1,14,6,0,0,2,0
899,817,2013,5,7,10,0,0,2,0
899,818,2013,5,8,15,0,0,3,1
899,819,2013,207,19,20,0,0,1,0
899,820,2013,206,22,19,0,0,3,1
899,821,2013,15,18,12,0,0,2,0
899,822,2013,3,13,21,0,0,2,0
899,823,2013,207,20,18,0,0,3,1
899,824,2013,206,21,17,0,0,2,0
900,1,2014,131,1,19,0,1,0,0
900,3,2014,131,3,1,1,0,2,0
900,4,2014,6,5,4,0,0,2,0
900,8,2014,6,12,7,0,0,2,0
900,13,2014,3,9,20,0,0,0,0
900,16,2014,15,14,11,0,0,1,0
900,18,2014,1,11,3,0,0,2,0
900,20,2014,9,13,18,0,0,0,0
900,154,2014,208,21,15,0,0,2,0
900,155,2014,207,15,21,0,0,0,0
900,807,2014,10,7,6,0,0,2,0
900,813,2014,208,22,16,0,0,1,0
900,815,2014,10,16,10,0,0,3,1
900,817,2014,9,2,22,0,0,2,0
900,818,2014,5,6,8,0,0,2,0
900,820,2014,206,17,13,0,0,2,0
900,821,2014,15,19,12,0,0,2,0
900,822,2014,3,10,5,0,0,2,0
900,824,2014,206,18,14,0,0,2,0
900,825,2014,1,4,2,0,0,2,0
900,826,2014,5,8,9,0,0,2,0
900,828,2014,207,20,17,0,0,1,0
901,1,2014,131,1,1,1,1,3,1
901,3,2014,131,3,2,0,0,3,1
901,4,2014,6,4,4,0,0,3,1
901,8,2014,6,6,12,0,0,3,1
901,13,2014,3,13,7,0,0,3,1
901,16,2014,15,18,18,0,0,2,0
901,18,2014,1,10,6,0,0,3,1
901,20,2014,9,2,3,0,0,3,1
901,154,2014,208,16,11,0,0,3,1
901,155,2014,207,20,13,0,0,2,0
901,807,2014,10,7,5,0,0,2,0
901,813,2014,208,17,21,0,0,0,0
901,815,2014,10,14,22,0,0,0,0
901,817,2014,9,5,16,0,0,5,1
901,818,2014,5,9,19,0,0,2,0
901,820,2014,206,21,15,0,0,3,1
901,821,2014,15,12,17,0,0,2,0
901,822,2014,3,15,8,0,0,3,1
901,824,2014,206,19,20,0,0,1,0
901,825,2014,1,8,9,0,0,3,1
901,826,2014,5,11,10,0,0,3,1
901,828,2014,207,22,14,0,0,3,1
902,1,2014,131,2,1,1,0,2,0
902,3,2014,131,1,2,0,1,2,0
902,4,2014,6,10,9,0,0,3,1
902,8,2014,6,6,10,0,0,3,1
902,13,2014,3,8,7,0,0,3,1
902,16,2014,15,18,22,0,0,2,0
902,18,2014,1,7,17,0,0,2,0
902,20,2014,9,11,6,0,0,2,0
902,154,2014,208,16,12,0,0,3,1
902,155,2014,207,19,15,0,0,2,0
902,807,2014,10,12,5,0,0,2,0
902,813,2014,208,17,14,0,0,4,1
902,815,2014,10,5,3,0,0,2,0
902,817,2014,9,3,4,0,0,2,0
902,818,2014,5,14,21,0,0,2,0
902,820,2014,206,22,13,0,0,3,1
902,821,2014,15,15,19,0,0,2,0
902,822,2014,3,4,8,0,0,3,1
902,824,2014,206,20,16,0,0,5,1
902,825,2014,1,9,18,0,0,3,1
902,826,2014,5,13,11,0,0,3,1
902,828,2014,207,21,20,0,0,2,0
903,1,2014,131,1,1,1,1,2,0
903,3,2014,131,4,2,0,0,2,0
903,4,2014,6,5,3,0,0,2,0
903,8,2014,6,11,8,0,0,2,0
903,13,2014,3,6,15,0,0,2,0
903,16,2014,15,14,22,0,0,0,0
903,18,2014,1,12,11,0,0,2,0
903,20,2014,9,3,5,0,0,2,0
903,154,2014,208,10,21,0,0,1,0
903,155,2014,207,18,18,0,0,3,1
903,807,2014,10,8,6,0,0,2,0
903,813,2014,208,22,14,0,0,2,0
903,815,2014,10,16,9,0,0,2,0
903,817,2014,9,2,4,0,0,2,0
903,818,2014,5,9,12,0,0,2,0
903,820,2014,206,21,19,0,0,3,1
903,821,2014,15,17,16,0,0,3,1
903,822,2014,3,7,7,0,0,2,0
903,824,2014,206,19,17,0,0,2,0
903,825,2014,1,15,13,0,0,2,0
903,826,2014,5,13,10,0,0,2,0
903,828,2014,207,20,20,0,0,3,1
904,1,2014,131,1,1,1,1,2,0
904,3,2014,131,2,2,0,0,2,0
904,4,2014,6,7,6,0,0,3,1
904,8,2014,6,6,7,0,0,2,0
904,13,2014,3,9,13,0,0,3,1
904,16,2014,15,17,17,0,0,2,0
904,18,2014,1,8,11,0,0,2,0
904,20,2014,9,10,4,0,0,3,1
904,154,2014,208,5,8,0,0,2,0
904,155,2014,207,21,21,0,0,1,0
904,807,2014,10,11,10,0,0,2,0
904,813,2014,208,22,15,0,0,2,0
904,815,2014,10,12,9,0,0,2,0
904,817,2014,9,3,3,0,0,2,0
904,818,2014,5,16,22,0,0,1,0
904,820,2014,206,18,19,0,0,3,1
904,821,2014,15,14,16,0,0,3,1
904,822,2014,3,4,5,0,0,2,0
904,824,2014,206,19,18,0,0,2,0
904,825,2014,1,15,12,0,0,2,0
904,826,2014,5,13,14,0,0,3,1
904,828,2014,207,20,20,0,0,2,0
905,1,2014,131,2,2,0,0,1,0
905,3,2014,131,1,1,1,1,1,0
905,4,2014,6,5,4,0,0,1,0
905,8,2014,6,6,12,0,0,3,1
905,13,2014,3,16,7,0,0,1,0
905,16,2014,15,18,18,0,0,1,0
905,18,2014,1,12,6,0,0,1,0
905,20,2014,9,4,20,0,0,1,0
905,154,2014,208,14,8,0,0,2,0
905,155,2014,207,21,13,0,0,2,0
905,807,2014,10,11,5,0,0,1,0
905,813,2014,208,15,22,0,0,0,0
905,815,2014,10,10,21,0,0,0,0
905,817,2014,9,3,3,0,0,1,0
905,818,2014,5,7,17,0,0,2,0
905,820,2014,206,20,14,0,0,3,1
905,821,2014,15,17,15,0,0,1,0
905,822,2014,3,13,16,0,0,1,0
905,824,2014,206,19,9,0,0,1,0
905,825,2014,1,8,10,0,0,1,0
905,826,2014,5,9,19,0,0,0,0
905,828,2014,207,22,11,0,0,2,0
906,1,2014,131,2,17,0,0,2,0
906,3,2014,131,1,2,0,1,2,0
906,4,2014,6,7,6,0,0,2,0
906,8,2014,6,10,10,0,0,2,0
906,13,2014,3,5,12,0,0,2,0
906,16,2014,15,16,13,0,0,2,0
906,18,2014,1,9,4,0,0,2,0
906,20,2014,9,3,3,0,0,2,0
906,154,2014,208,14,15,0,0,2,0
906,155,2014,207,20,18,0,0,0,0
906,807,2014,10,11,5,0,0,1,0
906,813,2014,208,17,19,0,0,0,0
906,815,2014,10,13,11,0,0,1,0
906,817,2014,9,6,1,1,0,2,0
906,818,2014,5,8,8,0,0,2,0
906,820,2014,206,18,21,0,0,0,0
906,821,2014,15,22,14,0,0,3,1
906,822,2014,3,4,7,0,0,2,0
906,824,2014,206,19,22,0,0,0,0
906,825,2014,1,12,9,0,0,2,0
906,826,2014,5,15,16,0,0,2,0
906,828,2014,207,21,20,0,0,0,0
907,1,2014,131,9,2,0,0,2,0
907,3,2014,131,3,1,1,0,2,0
907,4,2014,6,4,5,0,0,2,0
907,8,2014,6,8,10,0,0,2,0
907,13,2014,3,1,4,0,1,2,0
907,16,2014,15,17,13,0,0,2,0
907,18,2014,1,12,11,0,0,2,0
907,20,2014,9,13,21,0,0,2,0
907,154,2014,208,16,14,0,0,2,0
907,155,2014,207,20,16,0,0,1,0
907,807,2014,10,10,9,0,0,2,0
907,813,2014,208,14,12,0,0,2,0
907,815,2014,10,11,6,0,0,2,0
907,817,2014,9,5,8,0,0,2,0
907,818,2014,5,15,20,0,0,2,0
907,820,2014,206,21,17,0,0,1,0
907,821,2014,15,18,19,0,0,3,1
907,822,2014,3,2,3,0,0,2,0
907,824,2014,206,19,15,0,0,1,0
907,825,2014,1,6,7,0,0,2,0
907,826,2014,5,7,22,0,0,1,0
907,828,2014,207,22,18,0,0,2,0
908,1,2014,131,6,1,1,0,2,0
908,3,2014,131,1,18,0,1,1,0
908,4,2014,6,19,6,0,0,1,0
908,8,2014,6,20,22,0,0,0,0
908,13,2014,3,18,21,0,0,0,0
908,16,2014,15,16,13,0,0,1,0
908,18,2014,1,3,4,0,0,1,0
908,20,2014,9,2,5,0,0,2,0
908,154,2014,208,11,12,0,0,1,0
908,155,2014,207,22,15,0,0,2,0
908,807,2014,10,4,8,0,0,1,0
908,813,2014,208,15,17,0,0,1,0
908,815,2014,10,7,11,0,0,1,0
908,817,2014,9,8,3,0,0,1,0
908,818,2014,5,10,10,0,0,1,0
908,820,2014,206,13,16,0,0,2,0
908,821,2014,15,14,20,0,0,0,0
908,822,2014,3,17,2,0,0,1,0
908,824,2014,206,12,14,0,0,1,0
908,825,2014,1,5,7,0,0,1,0
908,826,2014,5,9,9,0,0,2,0
908,828,2014,207,21,19,0,0,0,0
909,1,2014,131,16,3,0,0,3,1
909,3,2014,131,1,1,1,1,2,0
909,4,2014,6,7,5,0,0,3,1
909,8,2014,6,12,11,0,0,3,1
909,13,2014,3,3,22,0,0,0,0
909,16,2014,15,17,19,0,0,3,1
909,18,2014,1,11,8,0,0,3,1
909,20,2014,9,6,4,0,0,3,1
909,154,2014,208,15,21,0,0,1,0
909,155,2014,207,20,16,0,0,3,1
909,807,2014,10,9,7,0,0,2,0
909,813,2014,208,19,12,0,0,2,0
909,815,2014,10,10,10,0,0,3,1
909,817,2014,9,5,6,0,0,3,1
909,818,2014,5,13,13,0,0,3,1
909,820,2014,206,21,17,0,0,3,1
909,821,2014,15,14,14,0,0,3,1
909,822,2014,3,2,2,0,0,2,0
909,824,2014,206,18,15,0,0,2,0
909,825,2014,1,4,9,0,0,3,1
909,826,2014,5,8,20,0,0,2,0
909,828,2014,207,22,18,0,0,3,1
910,1,2014,131,21,3,0,0,2,0
910,3,2014,131,1,4,0,1,3,1
910,4,2014,6,5,2,0,0,2,0
910,8,2014,6,17,6,0,0,2,0
910,13,2014,3,6,5,0,0,3,1
910,16,2014,15,12,11,0,0,2,0
910,18,2014,1,7,10,0,0,3,1
910,20,2014,9,2,7,0,0,2,0
910,154,2014,208,15,21,0,0,1,0
910,155,2014,207,18,18,0,0,1,0
910,807,2014,10,9,20,0,0,1,0
910,813,2014,208,22,13,0,0,3,1
910,815,2014,10,13,19,0,0,1,0
910,817,2014,9,4,1,1,0,3,1
910,818,2014,5,8,9,0,0,2,0
910,820,2014,206,19,16,0,0,2,0
910,821,2014,15,14,17,0,0,1,0
910,822,2014,3,3,8,0,0,3,1
910,824,2014,206,16,15,0,0,3,1
910,825,2014,1,10,12,0,0,2,0
910,826,2014,5,11,14,0,0,2,0
910,828,2014,207,20,22,0,0,0,0
911,1,2014,131,2,19,0,0,3,1
911,3,2014,131,1,2,0,1,3,1
911,4,2014,6,4,7,0,0,2,0
911,8,2014,6,8,4,0,0,2,0
911,13,2014,3,9,13,0,0,3,1
911,16,2014,15,14,14,0,0,3,1
911,18,2014,1,10,6,0,0,2,0
911,20,2014,9,3,5,0,0,3,1
911,154,2014,208,15,20,0,0,3,1
911,807,2014,10,18,10,0,0,2,0
911,813,2014,208,17,21,0,0,0,0
911,815,2014,10,13,8,0,0,2,0
911,817,2014,9,5,1,1,0,2,0
911,818,2014,5,12,11,0,0,2,0
911,820,2014,206,19,16,0,0,2,0
911,821,2014,15,20,15,0,0,2,0
911,822,2014,3,6,3,0,0,2,0
911,824,2014,206,16,18,0,0,2,0
911,825,2014,1,7,12,0,0,2,0
911,826,2014,5,11,9,0,0,2,0
911,827,2014,207,21,22,0,0,0,0
911,828,2014,207,22,17,0,0,2,0
912,1,2014,131,1,1,1,1,1,0
912,3,2014,131,2,2,0,0,1,0
912,4,2014,6,7,21,0,0,1,0
912,8,2014,6,12,9,0,0,1,0
912,13,2014,3,4,3,0,0,1,0
912,16,2014,15,15,15,0,0,1,0
912,18,2014,1,6,8,0,0,1,0
912,20,2014,9,8,6,0,0,1,0
912,154,2014,208,18,16,0,0,1,0
912,155,2014,207,19,17,0,0,1,0
912,807,2014,10,14,12,0,0,1,0
912,813,2014,208,17,14,0,0,1,0
912,815,2014,10,10,7,0,0,1,0
912,817,2014,9,9,5,0,0,1,0
912,818,2014,5,13,13,0,0,1,0
912,820,2014,206,21,22,0,0,0,0
912,821,2014,15,16,19,0,0,3,1
912,822,2014,3,3,4,0,0,1,0
912,824,2014,206,20,18,0,0,1,0
912,825,2014,1,5,10,0,0,1,0
912,826,2014,5,11,11,0,0,1,0
912,828,2014,207,22,20,0,0,1,0
913,1,2014,131,1,1,1,1,3,1
913,3,2014,131,2,21,0,0,0,0
913,4,2014,6,5,4,0,0,3,1
913,8,2014,6,7,8,0,0,3,1
913,13,2014,3,6,5,0,0,2,0
913,16,2014,15,17,19,0,0,3,1
913,18,2014,1,11,18,0,0,2,0
913,20,2014,9,4,2,0,0,2,0
913,154,2014,208,16,13,0,0,3,1
913,155,2014,207,20,22,0,0,0,0
913,807,2014,10,13,9,0,0,3,1
913,813,2014,208,18,12,0,0,4,1
913,815,2014,10,15,7,0,0,4,1
913,817,2014,9,3,3,0,0,2,0
913,818,2014,5,12,6,0,0,3,1
913,820,2014,206,21,17,0,0,3,1
913,821,2014,15,14,20,0,0,1,0
913,822,2014,3,8,11,0,0,2,0
913,824,2014,206,19,16,0,0,3,1
913,825,2014,1,9,10,0,0,3,1
913,826,2014,5,10,14,0,0,3,1
913,828,2014,207,22,15,0,0,2,0
914,1,2014,131,2,1,1,0,3,1
914,3,2014,131,1,2,0,1,3,1
914,4,2014,6,5,22,0,0,1,0
914,8,2014,6,10,12,0,0,5,1
914,13,2014,3,4,7,0,0,3,1
914,16,2014,15,15,21,0,0,4,1
914,18,2014,1,8,5,0,0,4,1
914,20,2014,9,9,3,0,0,3,1
914,154,2014,208,18,15,0,0,5,1
914,155,2014,207,21,19,0,0,5,1
914,807,2014,10,14,8,0,0,4,1
914,813,2014,208,17,16,0,0,4,1
914,815,2014,10,12,10,0,0,4,1
914,817,2014,9,6,4,0,0,3,1
914,818,2014,5,11,9,0,0,3,1
914,820,2014,206,22,18,0,0,3,1
914,821,2014,15,16,13,0,0,3,1
914,822,2014,3,3,6,0,0,3,1
914,824,2014,206,20,20,0,0,3,1
914,825,2014,1,7,14,0,0,5,1
914,826,2014,5,13,11,0,0,4,1
914,828,2014,207,19,17,0,0,4,1
915,1,2014,131,1,1,1,1,1,0
915,3,2014,131,2,2,0,0,1,0
915,4,2014,6,8,6,0,0,1,0
915,8,2014,6,9,9,0,0,1,0
915,13,2014,3,18,11,0,0,2,0
915,16,2014,15,15,16,0,0,1,0
915,18,2014,1,4,4,0,0,1,0
915,20,2014,9,11,8,0,0,1,0
915,154,2014,208,16,17,0,0,1,0
915,155,2014,207,19,20,0,0,0,0
915,807,2014,10,12,12,0,0,1,0
915,813,2014,208,20,18,0,0,1,0
915,815,2014,10,13,10,0,0,1,0
915,817,2014,9,7,7,0,0,1,0
915,818,2014,5,10,13,0,0,1,0
915,820,2014,206,21,21,0,0,1,0
915,821,2014,15,14,15,0,0,1,0
915,822,2014,3,3,3,0,0,1,0
915,825,2014,1,6,5,0,0,1,0
915,826,2014,5,5,14,0,0,2,0
915,828,2014,207,17,19,0,0,2,0
916,1,2014,131,2,1,1,0,2,0
916,3,2014,131,1,2,0,1,2,0
916,4,2014,6,6,6,0,0,2,0
916,8,2014,6,9,13,0,0,3,1
916,13,2014,3,4,4,0,0,2,0
916,16,2014,15,10,18,0,0,0,0
916,18,2014,1,7,12,0,0,2,0
916,20,2014,9,17,7,0,0,4,1
916,154,2014,208,18,11,0,0,2,0
916,807,2014,10,13,16,0,0,1,0
916,813,2014,208,11,9,0,0,2,0
916,815,2014,10,12,17,0,0,0,0
916,817,2014,9,5,3,0,0,2,0
916,818,2014,5,15,10,0,0,2,0
916,821,2014,15,16,14,0,0,3,1
916,822,2014,3,3,5,0,0,2,0
916,825,2014,1,8,8,0,0,2,0
916,826,2014,5,14,15,0,0,3,1
917,1,2014,131,2,2,0,0,3,1
917,3,2014,131,1,1,1,1,3,1
917,4,2014,6,8,6,0,0,3,1
917,8,2014,6,10,7,0,0,2,0
917,13,2014,3,3,3,0,0,3,1
917,16,2014,15,13,16,0,0,3,1
917,18,2014,1,5,4,0,0,3,1
917,20,2014,9,6,5,0,0,3,1
917,154,2014,208,15,17,0,0,3,1
917,807,2014,10,12,8,0,0,3,1
917,813,2014,208,18,12,0,0,3,1
917,815,2014,10,17,15,0,0,3,1
917,817,2014,9,9,18,0,0,2,0
917,818,2014,5,16,13,0,0,3,1
917,821,2014,15,11,14,0,0,3,1
917,822,2014,3,4,10,0,0,3,1
917,825,2014,1,7,9,0,0,3,1
917,826,2014,5,14,11,0,0,3,1
918,1,2014,131,2,1,1,0,2,0
918,3,2014,131,1,14,0,1,2,0
918,4,2014,6,8,9,0,0,2,0
918,8,2014,6,7,10,0,0,2,0
918,13,2014,3,4,2,0,0,2,0
918,16,2014,15,13,16,0,0,3,1
918,18,2014,1,6,5,0,0,2,0
918,154,2014,208,14,13,0,0,3,1
918,155,2014,207,17,18,0,0,2,0
918,807,2014,10,12,6,0,0,2,0
918,813,2014,208,16,19,0,0,1,0
918,815,2014,10,11,7,0,0,2,0
918,818,2014,5,10,12,0,0,3,1
918,821,2014,15,15,15,0,0,2,0
918,822,2014,3,3,3,0,0,2,0
918,825,2014,1,9,11,0,0,2,0
918,826,2014,5,5,20,0,0,1,0
918,829,2014,207,18,17,0,0,2,0
926,1,2015,131,1,1,1,1,1,0
926,3,2015,131,2,2,0,0,1,0
926,8,2015,6,5,12,0,0,2,0
926,13,2015,3,3,4,0,0,1,0
926,18,2015,1,17,11,0,0,1,0
926,20,2015,6,4,3,0,0,1,0
926,154,2015,208,9,14,0,0,0,0
926,807,2015,10,14,7,0,0,2,0
926,813,2015,208,10,15,0,0,0,0
926,815,2015,10,15,10,0,0,1,0
926,817,2015,9,7,6,0,0,1,0
926,822,2015,3,6,18,0,0,0,0
926,825,2015,1,18,17,0,0,0,0
926,826,2015,9,13,16,0,0,0,0
926,828,2015,15,16,8,0,0,3,1
926,830,2015,5,12,13,0,0,1,0
926,831,2015,15,11,5,0,0,1,0
926,832,2015,5,8,9,0,0,1,0
927,1,2015,131,1,2,0,1,3,1
927,3,2015,131,3,3,0,0,3,1
927,4,2015,1,18,18,0,0,1,0
927,8,2015,6,11,4,0,0,3,1
927,13,2015,3,7,6,0,0,3,1
927,18,2015,1,17,17,0,0,3,1
927,20,2015,6,2,1,1,0,2,0
927,154,2015,208,8,11,0,0,3,1
927,807,2015,10,13,14,0,0,3,1
927,813,2015,208,12,16,0,0,3,1
927,815,2015,10,14,13,0,0,2,0
927,817,2015,9,4,10,0,0,3,1
927,822,2015,3,9,5,0,0,3,1
927,826,2015,9,5,9,0,0,3,1
927,828,2015,15,10,19,0,0,0,0
927,830,2015,5,6,7,0,0,3,1
927,831,2015,15,16,12,0,0,4,1
927,832,2015,5,15,8,0,0,2,0
927,833,2015,209,19,15,0,0,3,1
928,1,2015,131,1,1,1,1,2,0
928,3,2015,131,2,2,0,0,2,0
928,4,2015,1,18,12,0,0,2,0
928,8,2015,6,6,4,0,0,2,0
928,13,2015,3,4,5,0,0,2,0
928,18,2015,1,17,14,0,0,2,0
928,20,2015,6,3,3,0,0,2,0
928,154,2015,208,8,7,0,0,2,0
928,807,2015,10,16,20,0,0,0,0
928,813,2015,208,11,18,0,0,3,1
928,815,2015,10,15,11,0,0,3,1
928,817,2015,9,7,9,0,0,2,0
928,822,2015,3,5,6,0,0,2,0
928,826,2015,9,12,19,0,0,0,0
928,828,2015,15,10,10,0,0,2,0
928,829,2015,209,19,15,0,0,2,0
928,830,2015,5,13,17,0,0,2,0
928,831,2015,15,9,8,0,0,2,0
928,832,2015,5,14,13,0,0,2,0
928,833,2015,209,20,16,0,0,2,0
929,1,2015,131,1,1,1,1,2,0
929,3,2015,131,3,3,0,0,2,0
929,4,2015,1,14,11,0,0,2,0
929,8,2015,6,4,2,0,0,2,0
929,13,2015,3,6,10,0,0,2,0
929,20,2015,6,2,5,0,0,3,1
929,154,2015,208,10,7,0,0,2,0
929,807,2015,10,8,13,0,0,3,1
929,813,2015,208,16,15,0,0,3,1
929,815,2015,10,11,8,0,0,2,0
929,817,2015,9,7,6,0,0,2,0
929,822,2015,3,5,4,0,0,2,0
929,826,2015,9,17,9,0,0,2,0
929,828,2015,15,13,14,0,0,3,1
929,829,2015,209,18,16,0,0,2,0
929,830,2015,5,15,18,0,0,2,0
929,831,2015,15,12,12,0,0,3,1
929,832,2015,5,9,19,0,0,2,0
929,833,2015,209,19,17,0,0,2,0
930,1,2015,131,2,2,0,0,3,1
930,3,2015,131,1,1,1,1,2,0
930,4,2015,1,13,20,0,0,1,0
930,8,2015,6,7,5,0,0,2,0
930,13,2015,3,9,6,0,0,3,1
930,18,2015,1,14,16,0,0,3,1
930,20,2015,6,3,3,0,0,2,0
930,154,2015,208,11,8,0,0,2,0
930,807,2015,10,17,15,0,0,3,1
930,813,2015,208,12,19,0,0,3,1
930,815,2015,10,18,13,0,0,2,0
930,817,2015,9,10,7,0,0,2,0
930,822,2015,3,4,4,0,0,2,0
930,826,2015,9,8,10,0,0,2,0
930,828,2015,15,16,14,0,0,2,0
930,829,2015,209,19,17,0,0,3,1
930,830,2015,5,6,11,0,0,2,0
930,831,2015,15,15,12,0,0,2,0
930,832,2015,5,5,9,0,0,2,0
930,833,2015,209,20,18,0,0,3,1
931,1,2015,131,1,3,0,1,2,0
931,3,2015,131,2,1,1,0,1,0
931,4,2015,1,15,19,0,0,1,0
931,8,2015,6,6,6,0,0,1,0
931,13,2015,3,14,15,0,0,3,1
931,18,2015,1,12,8,0,0,2,0
931,20,2015,6,3,2,0,0,1,0
931,154,2015,208,11,12,0,0,1,0
931,807,2015,10,13,11,0,0,2,0
931,813,2015,208,9,20,0,0,0,0
931,815,2015,10,7,7,0,0,2,0
931,817,2015,9,4,5,0,0,2,0
931,822,2015,3,17,14,0,0,2,0
931,826,2015,9,5,4,0,0,1,0
931,828,2015,15,18,13,0,0,3,1
931,829,2015,209,19,17,0,0,1,0
931,830,2015,5,10,18,0,0,2,0
931,831,2015,15,16,9,0,0,2,0
931,832,2015,5,8,10,0,0,1,0
931,833,2015,209,20,16,0,0,1,0
932,1,2015,131,1,1,1,1,1,0
932,3,2015,131,2,2,0,0,1,0
932,4,2015,1,14,20,0,0,1,0
932,8,2015,6,3,4,0,0,2,0
932,13,2015,3,17,6,0,0,1,0
932,20,2015,6,16,5,0,0,2,0
932,154,2015,208,5,10,0,0,1,0
932,807,2015,10,7,8,0,0,1,0
932,813,2015,208,6,7,0,0,1,0
932,815,2015,10,10,11,0,0,1,0
932,817,2015,9,9,13,0,0,1,0
932,822,2015,3,4,3,0,0,1,0
932,826,2015,9,8,9,0,0,1,0
932,828,2015,15,13,14,0,0,1,0
932,829,2015,209,19,17,0,0,1,0
932,830,2015,5,12,15,0,0,1,0
932,831,2015,15,15,16,0,0,1,0
932,832,2015,5,11,12,0,0,1,0
932,833,2015,209,18,18,0,0,1,0
933,1,2015,131,1,2,0,1,1,0
933,3,2015,131,2,1,1,0,1,0
933,4,2015,1,15,20,0,0,0,0
933,8,2015,6,18,19,0,0,0,0
933,13,2015,3,4,3,0,0,1,0
933,18,2015,1,17,17,0,0,2,0
933,20,2015,6,3,4,0,0,1,0
933,154,2015,208,10,15,0,0,1,0
933,807,2015,10,5,6,0,0,1,0
933,813,2015,208,11,7,0,0,1,0
933,815,2015,10,16,9,0,0,1,0
933,817,2015,9,14,10,0,0,1,0
933,822,2015,3,6,5,0,0,1,0
933,826,2015,9,8,12,0,0,2,0
933,828,2015,15,12,13,0,0,3,1
933,829,2015,209,20,18,0,0,0,0
933,830,2015,5,7,8,0,0,1,0
933,831,2015,15,9,11,0,0,1,0
933,832,2015,5,13,16,0,0,1,0
933,833,2015,209,19,14,0,0,1,0
934,1,2015,131,1,1,1,1,2,0
934,3,2015,131,2,2,0,0,2,0
934,4,2015,1,17,10,0,0,3,1
934,8,2015,6,5,8,0,0,3,1
934,13,2015,3,3,4,0,0,2,0
934,18,2015,1,18,19,0,0,0,0
934,20,2015,6,6,3,0,0,2,0
934,154,2015,208,12,17,0,0,0,0
934,807,2015,10,9,7,0,0,2,0
934,813,2015,208,14,18,0,0,0,0
934,815,2015,10,11,9,0,0,2,0
934,817,2015,9,10,15,0,0,2,0
934,822,2015,3,4,5,0,0,2,0
934,826,2015,9,7,6,0,0,2,0
934,828,2015,15,15,11,0,0,4,1
934,829,2015,209,19,13,0,0,2,0
934,830,2015,5,13,16,0,0,0,0
934,831,2015,15,16,20,0,0,0,0
934,832,2015,5,8,14,0,0,1,0
934,833,2015,209,20,12,0,0,2,0
936,1,2015,131,1,6,0,1,6,1
936,3,2015,131,2,8,0,0,5,1
936,4,2015,1,15,5,0,0,5,1
936,8,2015,6,5,18,0,0,5,1
936,13,2015,3,8,12,0,0,5,1
936,18,2015,1,16,9,0,0,4,1
936,20,2015,6,3,1,1,0,4,1
936,154,2015,208,10,7,0,0,5,1
936,807,2015,10,11,20,0,0,2,0
936,813,2015,208,14,14,0,0,6,1
936,815,2015,10,13,19,0,0,5,1
936,817,2015,9,4,3,0,0,5,1
936,822,2015,3,6,13,0,0,5,1
936,826,2015,9,7,2,0,0,5,1
936,828,2015,15,17,10,0,0,5,1
936,829,2015,209,20,16,0,0,5,1
936,830,2015,5,9,4,0,0,5,1
936,831,2015,15,18,11,0,0,5,1
936,832,2015,5,12,17,0,0,4,1
936,833,2015,209,19,15,0,0,5,1
937,1,2015,131,1,1,1,1,2,0
937,3,2015,131,2,2,0,0,2,0
937,4,2015,1,18,13,0,0,3,1
937,8,2015,6,14,7,0,0,2,0
937,13,2015,3,7,6,0,0,2,0
937,18,2015,1,17,14,0,0,3,1
937,20,2015,6,9,12,0,0,1,0
937,154,2015,208,4,3,0,0,2,0
937,807,2015,10,11,20,0,0,0,0
937,813,2015,208,8,19,0,0,0,0
937,815,2015,10,5,5,0,0,2,0
937,817,2015,9,6,18,0,0,1,0
937,822,2015,3,3,9,0,0,3,1
937,826,2015,9,12,4,0,0,2,0
937,828,2015,15,13,10,0,0,2,0
937,829,2015,206,19,16,0,0,2,0
937,830,2015,5,15,8,0,0,3,1
937,831,2015,15,16,11,0,0,2,0
937,832,2015,5,10,17,0,0,2,0
937,833,2015,206,20,15,0,0,2,0
938,1,2015,131,1,1,1,1,1,0
938,3,2015,131,4,17,0,0,1,0
938,4,2015,1,17,18,0,0,2,0
938,8,2015,6,2,5,0,0,1,0
938,13,2015,3,5,3,0,0,1,0
938,18,2015,1,16,14,0,0,1,0
938,20,2015,6,3,2,0,0,1,0
938,154,2015,208,8,19,0,0,0,0
938,807,2015,10,9,7,0,0,1,0
938,813,2015,208,11,20,0,0,0,0
938,815,2015,10,7,6,0,0,1,0
